Spine Angle
49.34323995168939
52.52382043863863
53.53076560994813
54.63753811293095
54.22988624372772
54.22988624372772
54.22988624372772
54.22988624372772
54.22988624372772
54.63753811293095
54.63753811293095
54.63753811293095
55.04934858812487
55.04934858812487
55.04934858812487
55.04934858812487
55.04934858812487
55.04934858812487
55.04934858812487
55.04934858812487
54.63753811293095
54.63753811293095
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
54.34467190209969
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
54.22988624372772
54.22988624372772
53.826370954227926
53.826370954227926
53.826370954227926
53.826370954227926
54.22988624372772
54.22988624372772
54.22988624372772
54.22988624372772
54.22988624372772
54.22988624372772
54.63753811293095
54.63753811293095
54.63753811293095
54.34467190209969
54.34467190209969
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.93561384258175
53.53076560994813
53.53076560994813
53.826370954227926
53.826370954227926
53.826370954227926
54.11786275379579
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
53.71974650623732
54.11786275379579
53.826370954227926
53.826370954227926
53.826370954227926
53.826370954227926
53.826370954227926
